,Unnamed: 0,air_pressure,moisture_percentage,rain_intensity,snow_depth,deg,visibility,wind_speed,MONTH,DAY,time,datetime
205,205,1005.8,86.35,0.005,9.35,-2.150630716919688,26493.0,5.6,1,3,03:15,1_3_03:15
206,206,1005.76,86.4,0.0083333333333333,9.4,-2.1105483453857574,25523.0,5.63,1,3,03:30,1_3_03:30
207,207,1005.68,86.6,0.0116666666666666,9.4,-2.1504659738518277,25269.5,5.515,1,3,03:45,1_3_03:45
208,208,1005.63,86.7,0.0066666666666666,9.4,-2.180383602317897,25043.0,5.39,1,3,04:00,1_3_04:00
209,209,1005.57,86.8,0.0041666666666666,9.45,-2.1753012307839663,25588.0,5.409999999999999,1,3,04:15,1_3_04:15
210,210,1005.49,86.5,0.005,9.5,-2.180218859250036,29004.0,5.33,1,3,04:30,1_3_04:30
211,211,1005.44,86.15,0.0016666666666666,9.55,-2.1651364877161057,29228.0,5.385,1,3,04:45,1_3_04:45
212,212,1005.4,86.3,0.005,9.6,-2.0900541161821757,27083.0,5.4,1,3,05:00,1_3_05:00
213,213,1005.375,86.05,0.0,9.55,-2.0899717446482446,27779.5,5.26,1,3,05:15,1_3_05:15
214,214,1005.38,86.1,0.005,9.5,-2.0398893731143146,26559.0,5.31,1,3,05:30,1_3_05:30
215,215,1005.35,86.05,0.0033333333333333,9.5,-2.0198070015803844,26446.5,5.19,1,3,05:45,1_3_05:45
216,216,1005.32,86.0,0.0116666666666666,9.5,-1.9697246300464533,27340.0,5.49,1,3,06:00,1_3_06:00
217,217,1005.33,85.45,0.0033333333333333,9.5,-1.9096422585125232,26357.0,5.525,1,3,06:15,1_3_06:15
218,218,1005.36,85.5,0.0,9.5,-1.899559886978593,21867.0,5.58,1,3,06:30,1_3_06:30
219,219,1005.355,85.4,0.0025,9.5,-1.8944775154446631,23740.0,5.694999999999999,1,3,06:45,1_3_06:45
220,220,1005.35,85.5,0.0,9.5,-1.859395143910732,21040.0,5.69,1,3,07:00,1_3_07:00
221,221,1005.325,85.6,0.0058333333333333,9.4,-1.8443127723768025,20243.5,5.54,1,3,07:15,1_3_07:15
222,222,1005.26,86.2,0.01,9.4,-1.8792304008428715,19497.0,5.390000000000001,1,3,07:30,1_3_07:30
223,223,1005.275,85.75,0.0125,9.4,-1.8341480293089407,18990.5,5.5200000000000005,1,3,07:45,1_3_07:45
224,224,1005.27,86.3,0.0133333333333333,9.5,-1.8690656577750104,15775.0,5.35,1,3,08:00,1_3_08:00
225,225,1005.34,86.75,0.0224999999999999,9.45,-1.86898328624108,18424.0,5.335,1,3,08:15,1_3_08:15
226,226,1005.29,86.9,0.0366666666666666,9.5,-1.87890091470715,18009.0,5.73,1,3,08:30,1_3_08:30
227,227,1005.325,87.15,0.0158333333333333,9.65,-1.83381854317322,17797.5,5.58,1,3,08:45,1_3_08:45
228,228,1005.3,87.4,0.0133333333333333,9.5,-1.8587361716392887,17320.0,5.39,1,3,09:00,1_3_09:00
229,229,1005.235,87.4,0.0283333333333333,9.5,-1.8986538001053588,19040.5,5.045,1,3,09:15,1_3_09:15
230,230,1005.19,87.1,0.02,9.6,-1.8985714285714288,19371.0,5.08,1,3,09:30,1_3_09:30
231,231,1005.135,87.05,0.0258333333333333,9.65,-1.8934890570374985,19749.5,5.029999999999999,1,3,09:45,1_3_09:45
232,232,1005.08,87.1,0.0333333333333333,9.7,-1.908406685503568,19069.0,4.99,1,3,10:00,1_3_10:00
233,233,1005.03,86.95,0.0224999999999999,9.85,-1.9033243139696372,20399.5,4.98,1,3,10:15,1_3_10:15
234,234,1004.99,87.0,0.0233333333333333,10.0,-1.8982419424357069,19923.0,5.029999999999999,1,3,10:30,1_3_10:30
235,235,1004.93,87.15,0.0199999999999999,9.95,-1.9181595709017767,16852.0,5.025,1,3,10:45,1_3_10:45
236,236,1004.86,87.2,0.0166666666666666,9.9,-1.9180771993678465,15597.0,5.0200000000000005,1,3,11:00,1_3_11:00
237,237,1004.83,86.85,0.0091666666666666,10.0,-1.892994827833916,20051.0,4.705,1,3,11:15,1_3_11:15
238,238,1004.74,86.8,0.0083333333333333,10.0,-1.9179124562999856,20556.0,4.64,1,3,11:30,1_3_11:30
239,239,1004.69,86.65,0.0158333333333333,10.0,-1.9078300847660556,19776.0,4.840000000000001,1,3,11:45,1_3_11:45
240,240,1004.66,86.6,0.0083333333333333,10.1,-1.9377477132321248,22904.0,4.49,1,3,12:00,1_3_12:00
241,241,1004.58,86.75,0.0116666666666666,10.1,-1.9976653416981949,23369.5,4.5600000000000005,1,3,12:15,1_3_12:15
242,242,1004.54,86.8,0.0083333333333333,10.1,-1.997582970164264,18772.0,4.93,1,3,12:30,1_3_12:30
243,243,1004.56,87.25,0.0075,10.1,-2.0675005986303336,18958.0,4.715000000000001,1,3,12:45,1_3_12:45
244,244,1004.56,87.7,0.0216666666666666,10.1,-2.1474182270964035,17414.0,4.82,1,3,13:00,1_3_13:00
245,245,1004.525,87.7,0.0108333333333333,10.1,-2.207335855562473,17715.0,4.785,1,3,13:15,1_3_13:15
246,246,1004.49,87.8,0.0033333333333333,10.1,-2.2772534840285426,17190.0,4.57,1,3,13:30,1_3_13:30
247,247,1004.48,88.1,0.0124999999999999,10.1,-2.3471711124946126,17922.5,4.619999999999999,1,3,13:45,1_3_13:45
248,248,1004.44,88.3,0.005,10.1,-2.327088740960682,16852.0,4.38,1,3,14:00,1_3_14:00
249,249,1004.435,88.55,0.0099999999999999,10.1,-2.417006369426752,16755.0,4.16,1,3,14:15,1_3_14:15
250,250,1004.4,88.9,0.0199999999999999,10.1,-2.4069239978928207,17772.0,4.5,1,3,14:30,1_3_14:30
251,251,1004.365,89.0,0.0049999999999999,10.1,-2.406841626358891,16534.0,4.485,1,3,14:45,1_3_14:45
252,252,1004.31,89.2,0.01,10.1,-2.4467592548249604,16728.0,4.48,1,3,15:00,1_3_15:00
253,253,1004.21,89.25,0.0108333333333333,10.1,-2.51667688329103,19013.5,4.59,1,3,15:15,1_3_15:15
254,254,1004.16,89.4,0.01,10.1,-2.5565945117571,20467.0,4.37,1,3,15:30,1_3_15:30
255,255,1004.105,89.35,0.0033333333333333,10.0,-2.6765121402231693,25808.5,4.215,1,3,15:45,1_3_15:45
256,256,1004.05,89.5,0.0066666666666666,10.0,-2.756429768689239,24400.0,4.26,1,3,16:00,1_3_16:00
257,257,1004.005,89.45,0.005,10.0,-2.7863473971553088,24429.0,4.105,1,3,16:15,1_3_16:15
258,258,1003.96,89.4,0.0,10.0,-2.7962650256213784,23311.0,3.87,1,3,16:30,1_3_16:30
259,259,1003.95,89.6,0.0324999999999999,10.0,-2.906182654087448,17313.5,3.915,1,3,16:45,1_3_16:45
260,260,1003.93,89.7,0.01,10.0,-2.9161002825535176,19459.0,3.68,1,3,17:00,1_3_17:00
261,261,1003.895,89.6,0.0,10.0,-3.031017911019588,23295.0,3.835,1,3,17:15,1_3_17:15
262,262,1003.81,89.8,0.0,10.0,-3.0759355394856565,24463.0,3.92,1,3,17:30,1_3_17:30
263,263,1003.785,90.1,0.0025,9.95,-3.140853167951726,23640.5,3.965,1,3,17:45,1_3_17:45
264,264,1003.73,90.5,0.0,9.9,-3.125770796417796,23275.0,4.0600000000000005,1,3,18:00,1_3_18:00
265,265,1003.72,90.4,0.0149999999999999,9.95,-3.130688424883866,22988.0,3.9,1,3,18:15,1_3_18:15
266,266,1003.7,90.0,0.0066666666666666,10.0,-3.225606053349935,25143.0,4.01,1,3,18:30,1_3_18:30
267,267,1003.685,89.45,0.0,9.95,-3.2805236818160046,25750.5,4.255,1,3,18:45,1_3_18:45
268,268,1003.67,89.5,0.0066666666666666,10.0,-3.4054413102820744,23512.0,4.38,1,3,19:00,1_3_19:00
269,269,1003.615,89.4,0.0033333333333333,9.8,-3.4853589387481443,23806.0,3.91,1,3,19:15,1_3_19:15
270,270,1003.57,89.0,0.0016666666666666,9.9,-3.485276567214214,22304.0,3.89,1,3,19:30,1_3_19:30
271,271,1003.55,88.85,0.0033333333333333,9.85,-3.4401941956802835,22789.5,3.805,1,3,19:45,1_3_19:45
272,272,1003.56,88.3,0.0066666666666666,9.9,-3.4551118241463525,23288.0,3.5700000000000003,1,3,20:00,1_3_20:00
273,273,1003.55,88.1,0.0025,9.9,-3.445029452612423,20624.5,3.89,1,3,20:15,1_3_20:15
274,274,1003.54,87.8,0.0,9.9,-3.464947081078493,20774.0,3.96,1,3,20:30,1_3_20:30
275,275,1003.535,87.85,0.005,9.85,-3.4198647095445622,22634.5,3.5700000000000003,1,3,20:45,1_3_20:45
276,276,1003.48,87.6,0.005,9.9,-3.354782338010632,24068.0,3.770000000000001,1,3,21:00,1_3_21:00
277,277,1003.45,87.05,0.0008333333333333,9.9,-3.439699966476701,22477.5,3.665,1,3,21:15,1_3_21:15
278,278,1003.38,87.4,0.0133333333333333,9.9,-3.324617594942771,21035.0,3.8,1,3,21:30,1_3_21:30
279,279,1003.305,87.55,0.0199999999999999,9.9,-3.1395352234088407,20550.5,4.005,1,3,21:45,1_3_21:45
280,280,1003.25,87.8,0.0849999999999999,10.0,-2.9644528518749103,20633.0,4.23,1,3,22:00,1_3_22:00
281,281,1003.16,87.3,0.1033333333333333,10.15,-2.91937048034098,20385.5,4.14,1,3,22:15,1_3_22:15
282,282,1003.08,86.6,0.0333333333333333,10.1,-2.9142881088070496,20708.0,3.9900000000000007,1,3,22:30,1_3_22:30
283,283,1003.005,86.75,0.005,10.15,-2.934205737273119,20877.5,4.01,1,3,22:45,1_3_22:45
284,284,1002.96,86.9,0.0,10.0,-2.8741233657391887,21645.0,4.49,1,3,23:00,1_3_23:00
285,285,1002.825,86.6,0.0,10.25,-2.6140409942052583,20995.5,4.3,1,3,23:15,1_3_23:15
286,286,1002.67,85.9,0.0066666666666666,10.3,-2.503958622671328,17374.0,4.5600000000000005,1,3,23:30,1_3_23:30
287,287,1002.605,86.25,0.0008333333333333,10.4,-2.503876251137398,17062.0,4.835,1,3,23:45,1_3_23:45
288,288,1002.52,86.9,0.005,10.7,-2.4537938796034675,18092.0,4.98,1,4,00:00,1_4_00:00
289,289,1002.47,86.7,0.0008333333333333,10.4,-2.3537115080695368,18841.5,5.04,1,4,00:15,1_4_00:15
290,290,1002.37,86.9,0.01,10.3,-2.2836291365356067,18415.0,5.42,1,4,00:30,1_4_00:30
291,291,1002.33,85.75,0.0,10.35,-2.2435467650016765,21553.0,5.42,1,4,00:45,1_4_00:45
292,292,1002.29,85.2,0.0,10.2,-2.2934643934677457,20000.0,5.54,1,4,01:00,1_4_01:00
293,293,1002.215,84.8,0.0025,10.3,-2.318382021933816,16493.5,5.485,1,4,01:15,1_4_01:15
294,294,1002.13,84.8,0.0033333333333333,10.3,-2.333299650399885,15711.0,5.69,1,4,01:30,1_4_01:30
295,295,1002.05,83.95,0.0141666666666666,10.2,-2.3782172788659546,19144.0,5.715000000000001,1,4,01:45,1_4_01:45
296,296,1001.96,83.8,0.0166666666666666,10.5,-2.373134907332024,17342.0,5.58,1,4,02:00,1_4_02:00
297,297,1001.885,85.25,0.0174999999999999,10.25,-2.3530525357980943,12709.0,5.75,1,4,02:15,1_4_02:15
298,298,1001.82,85.0,0.0616666666666666,10.3,-2.3829701642641634,10396.0,6.15,1,4,02:30,1_4_02:30
299,299,1001.735,85.95,0.0283333333333333,10.3,-2.447887792730233,11552.5,5.63,1,4,02:45,1_4_02:45
300,300,1001.65,85.9,0.0666666666666666,10.3,-2.512805421196303,14990.0,5.88,1,4,03:00,1_4_03:00
301,301,1001.575,86.95,0.0283333333333333,10.3,-2.607723049662373,16195.0,5.665,1,4,03:15,1_4_03:15
302,302,1001.51,87.5,0.0466666666666666,10.4,-2.722640678128442,17865.0,5.98,1,4,03:30,1_4_03:30
303,303,1001.445,88.05,0.0391666666666666,10.3,-2.767558306594512,18456.0,5.81,1,4,03:45,1_4_03:45
304,304,1001.37,88.1,0.0549999999999999,10.3,-2.9224759350605813,17254.0,5.779999999999999,1,4,04:00,1_4_04:00
305,305,1001.285,88.15,0.0441666666666666,10.35,-3.067393563526651,18224.0,5.865,1,4,04:15,1_4_04:15
306,306,1001.24,88.4,0.0283333333333333,10.4,-3.0623111919927206,20325.0,5.76,1,4,04:30,1_4_04:30
307,307,1001.165,88.3,0.0408333333333333,10.45,-3.13722882045879,19858.5,5.85,1,4,04:45,1_4_04:45
308,308,1001.1,87.9,0.0216666666666666,10.3,-3.12214644892486,21888.0,6.16,1,4,05:00,1_4_05:00
309,309,1001.05,87.9,0.0475,10.45,-3.287064077390929,22437.0,5.8950000000000005,1,4,05:15,1_4_05:15
310,310,1001.02,87.9,0.0483333333333333,10.5,-3.3719817058569994,21737.0,5.98,1,4,05:30,1_4_05:30
311,311,1000.93,87.75,0.0608333333333333,10.5,-3.426899334323069,20985.0,5.905,1,4,05:45,1_4_05:45
312,312,1000.88,87.9,0.0399999999999999,10.5,-3.471816962789138,17786.0,5.7,1,4,06:00,1_4_06:00
313,313,1000.855,88.05,0.0499999999999999,10.45,-3.466734591255208,17497.0,5.755,1,4,06:15,1_4_06:15
314,314,1000.85,87.6,0.0099999999999999,10.4,-3.4116522197212773,19613.0,5.9,1,4,06:30,1_4_06:30
315,315,1000.89,87.1,0.0066666666666666,10.5,-3.416569848187347,22315.5,5.75,1,4,06:45,1_4_06:45
316,316,1000.88,87.0,0.005,10.5,-3.4414874766534167,21245.0,5.6,1,4,07:00,1_4_07:00
317,317,1000.93,87.45,0.005,10.5,-3.4314051051194867,18947.5,5.635,1,4,07:15,1_4_07:15
318,318,1001.01,87.6,0.0,10.5,-3.361322733585556,21221.0,5.85,1,4,07:30,1_4_07:30
319,319,1001.08,87.5,0.005,10.55,-3.301240362051626,21931.5,5.584999999999999,1,4,07:45,1_4_07:45
320,320,1001.1,87.2,0.0,10.6,-3.241157990517696,21778.0,5.36,1,4,08:00,1_4_08:00
321,321,1001.105,87.1,0.0,10.6,-3.2110756189837653,23458.0,5.215000000000001,1,4,08:15,1_4_08:15
322,322,1001.05,86.8,0.0066666666666666,10.7,-3.090993247449835,21852.0,5.7700000000000005,1,4,08:30,1_4_08:30
323,323,1001.08,86.7,0.0,10.7,-3.0259108759159044,24811.0,5.51,1,4,08:45,1_4_08:45
324,324,1001.07,86.2,0.0,10.7,-2.970828504381974,24656.0,5.3100000000000005,1,4,09:00,1_4_09:00
325,325,1001.075,86.25,0.0033333333333333,10.65,-3.0057461328480435,25397.5,5.41,1,4,09:15,1_4_09:15
326,326,1001.03,86.2,0.0066666666666666,10.5,-2.9506637613141136,25733.0,5.74,1,4,09:30,1_4_09:30
327,327,1000.98,86.2,0.0058333333333333,10.5,-2.925581389780183,26963.0,5.359999999999999,1,4,09:45,1_4_09:45
328,328,1000.92,86.4,0.0116666666666666,10.6,-2.8804990182462524,25031.0,5.35,1,4,10:00,1_4_10:00
329,329,1000.855,86.2,0.0025,10.5,-2.820416646712322,23941.5,5.065,1,4,10:15,1_4_10:15
330,330,1000.79,86.1,0.0,10.6,-2.800334275178392,24676.0,5.15,1,4,10:30,1_4_10:30
331,331,1000.74,85.85,0.0,10.5,-2.775251903644462,23070.0,5.090000000000001,1,4,10:45,1_4_10:45
332,332,1000.68,85.8,0.0166666666666666,10.6,-2.700169532110531,23705.0,5.19,1,4,11:00,1_4_11:00
333,333,1000.635,85.7,0.0,10.5,-2.6800871605766003,24869.0,5.37,1,4,11:15,1_4_11:15
334,334,1000.68,85.6,0.0,10.5,-2.6500047890426703,25564.0,5.0600000000000005,1,4,11:30,1_4_11:30
335,335,1000.675,85.7,0.0,10.45,-2.62992241750874,25924.0,5.08,1,4,11:45,1_4_11:45
336,336,1000.69,85.6,0.0,10.4,-2.6398400459748097,24981.0,5.0200000000000005,1,4,12:00,1_4_12:00
337,337,1000.695,85.9,0.0,10.4,-2.664757674440879,25067.0,4.83,1,4,12:15,1_4_12:15
338,338,1000.68,85.6,0.0,10.4,-2.659675302906949,24509.0,4.93,1,4,12:30,1_4_12:30
339,339,1000.68,85.5,0.0,10.3,-2.674592931373019,25925.5,5.0200000000000005,1,4,12:45,1_4_12:45
340,340,1000.75,85.5,0.0,10.3,-2.6795105598390885,28298.0,4.94,1,4,13:00,1_4_13:00
341,341,1000.81,85.7,0.0,10.3,-2.7094281883051576,27374.0,5.029999999999999,1,4,13:15,1_4_13:15
342,342,1000.86,85.7,0.0,10.2,-2.7093458167712274,26689.0,5.0200000000000005,1,4,13:30,1_4_13:30
343,343,1000.92,85.95,0.0108333333333333,10.2,-2.744263445237297,23684.5,5.01,1,4,13:45,1_4_13:45
344,344,1000.98,86.2,0.0,10.2,-2.7891810737033667,26177.0,5.09,1,4,14:00,1_4_14:00
345,345,1001.035,86.6,0.0,10.2,-2.864098702169436,26293.5,5.065,1,4,14:15,1_4_14:15
346,346,1001.07,85.6,0.0,10.2,-2.819016330635506,25620.0,5.21,1,4,14:30,1_4_14:30
347,347,1001.165,85.6,0.0,10.2,-2.848933959101576,24957.0,5.25,1,4,14:45,1_4_14:45
348,348,1001.18,85.6,0.0,10.1,-2.868851587567645,24469.0,5.56,1,4,15:00,1_4_15:00
349,349,1001.215,84.95,0.0066666666666666,10.1,-2.8787692160337146,24496.0,5.585000000000001,1,4,15:15,1_4_15:15
350,350,1001.24,85.1,0.0083333333333333,10.1,-2.908686844499784,22565.0,5.55,1,4,15:30,1_4_15:30
351,351,1001.335,85.4,0.005,10.1,-2.938604472965854,21298.0,5.395,1,4,15:45,1_4_15:45
352,352,1001.41,85.3,0.0199999999999999,10.0,-2.9685221014319234,18749.0,5.71,1,4,16:00,1_4_16:00
353,353,1001.445,85.25,0.0216666666666666,10.1,-3.038439729897993,18448.0,5.515000000000001,1,4,16:15,1_4_16:15
354,354,1001.5,85.3,0.0283333333333333,10.0,-3.098357358364064,22125.0,5.279999999999999,1,4,16:30,1_4_16:30
355,355,1001.56,84.95,0.0374999999999999,10.1,-3.1232749868301326,22946.5,5.409999999999999,1,4,16:45,1_4_16:45
356,356,1001.61,84.7,0.0116666666666666,10.1,-3.1581926152962025,24450.0,5.529999999999999,1,4,17:00,1_4_17:00
357,357,1001.63,84.55,0.0149999999999999,10.1,-3.188110243762272,25495.5,5.525,1,4,17:15,1_4_17:15
358,358,1001.7,84.6,0.0116666666666666,10.1,-3.2380278722283413,31674.0,5.29,1,4,17:30,1_4_17:30
359,359,1001.79,84.55,0.0099999999999999,10.05,-3.2279455006944118,28466.0,5.31,1,4,17:45,1_4_17:45
360,360,1001.92,84.7,0.0083333333333333,10.0,-3.2978631291604805,24283.0,5.05,1,4,18:00,1_4_18:00
361,361,1002.045,84.9,0.0233333333333333,10.0,-3.4027807576265503,20703.5,5.265,1,4,18:15,1_4_18:15
362,362,1002.14,85.0,0.0349999999999999,10.0,-3.39769838609262,20690.0,5.33,1,4,18:30,1_4_18:30
363,363,1002.235,85.35,0.0316666666666666,9.95,-3.4226160145586904,23365.5,4.880000000000001,1,4,18:45,1_4_18:45
364,364,1002.35,85.4,0.0166666666666666,9.9,-3.40753364302476,21147.0,4.79,1,4,19:00,1_4_19:00
365,365,1002.495,84.95,0.0116666666666666,9.95,-3.4224512714908286,27305.5,4.91,1,4,19:15,1_4_19:15
366,366,1002.63,84.9,0.0133333333333333,9.9,-3.4073688999568987,30323.0,4.88,1,4,19:30,1_4_19:30
367,367,1002.8,85.25,0.0041666666666666,9.9,-3.387286528422968,30116.0,5.025,1,4,19:45,1_4_19:45
368,368,1002.97,85.5,0.0,9.9,-3.407204156889038,30882.0,5.09,1,4,20:00,1_4_20:00
369,369,1003.14,85.2,0.0075,9.9,-3.412121785355107,29129.5,5.404999999999999,1,4,20:15,1_4_20:15
370,370,1003.3,85.2,0.0166666666666666,9.9,-3.477039413821177,30015.0,5.4,1,4,20:30,1_4_20:30
371,371,1003.39,85.25,0.0041666666666666,9.85,-3.5719570422872478,27592.5,5.525,1,4,20:45,1_4_20:45
372,372,1003.55,85.1,0.0,9.8,-3.6568746707533166,25820.0,5.43,1,4,21:00,1_4_21:00
373,373,1003.625,84.45,0.0,9.6,-3.676792299219386,31534.0,5.75,1,4,21:15,1_4_21:15
374,374,1003.75,84.0,0.0,9.6,-3.686709927685456,33354.0,6.0,1,4,21:30,1_4_21:30
375,375,1003.86,83.75,0.0,9.8,-3.801627556151525,32471.5,5.73,1,4,21:45,1_4_21:45
376,376,1003.97,84.0,0.015,9.8,-3.876545184617595,31021.0,5.595833333333333,1,4,22:00,1_4_22:00
377,377,1004.045,84.1,0.0133333333333333,9.8,-3.946462813083664,28368.5,5.906666666666667,1,4,22:15,1_4_22:15
378,378,1004.18,84.2,0.0366666666666666,9.9,-4.026380441549734,28743.0,5.5175,1,4,22:30,1_4_22:30
379,379,1004.285,83.55,0.005,9.9,-4.066298070015804,31309.5,5.713333333333333,1,4,22:45,1_4_22:45
380,380,1004.45,83.0,0.005,9.7,-4.126215698481873,33447.0,5.809166666666666,1,4,23:00,1_4_23:00
381,381,1004.55,83.1,0.0,9.7,-4.161133326947943,33533.0,5.79,1,4,23:15,1_4_23:15
382,382,1004.67,82.7,0.0,9.6,-4.206050955414012,27193.0,5.76,1,4,23:30,1_4_23:30
383,383,1004.82,82.6,0.0,9.6,-4.250968583880082,28864.0,5.7,1,4,23:45,1_4_23:45
384,384,1004.97,82.6,0.0,9.7,-4.345886212346152,30203.0,5.84,1,5,00:00,1_5_00:00
385,385,1005.14,82.6,0.0025,9.6,-4.375803840812222,30679.0,5.735,1,5,00:15,1_5_00:15
386,386,1005.28,82.9,0.005,9.6,-4.445721469278292,31610.0,5.35,1,5,00:30,1_5_00:30
387,387,1005.415,83.0,0.0133333333333333,9.6,-4.460639097744361,32336.5,5.345000000000001,1,5,00:45,1_5_00:45
388,388,1005.55,83.0,0.015,9.7,-4.575556726210431,31741.0,5.48,1,5,01:00,1_5_01:00
389,389,1005.67,82.95,0.0083333333333333,9.65,-4.6204743546765,32249.0,5.44,1,5,01:15,1_5_01:15
390,390,1005.82,83.0,0.005,9.7,-4.675391983142569,26429.0,5.5200000000000005,1,5,01:30,1_5_01:30
391,391,1005.885,83.4,0.0133333333333333,9.7,-4.68030961160864,27271.5,5.39,1,5,01:45,1_5_01:45
392,392,1006.02,83.3,0.01,9.6,-4.6952272400747095,29701.0,5.23,1,5,02:00,1_5_02:00
393,393,1006.11,83.0,0.005,9.7,-4.70514486854078,29388.5,5.465,1,5,02:15,1_5_02:15
394,394,1006.24,83.0,0.01,9.6,-4.745062497006848,31094.0,4.96,1,5,02:30,1_5_02:30
395,395,1006.33,82.3,0.0083333333333333,9.65,-4.754980125472918,29081.0,5.58,1,5,02:45,1_5_02:45
396,396,1006.46,82.2,0.0166666666666666,9.9,-4.814897753938988,26713.0,5.51,1,5,03:00,1_5_03:00
397,397,1006.595,82.25,0.0075,9.9,-4.799815382405057,29157.0,5.595000000000001,1,5,03:15,1_5_03:15
398,398,1006.72,82.4,0.015,9.9,-4.804733010871127,29525.0,5.46,1,5,03:30,1_5_03:30
399,399,1006.82,81.95,0.005,9.9,-4.819650639337196,30253.0,5.470000000000001,1,5,03:45,1_5_03:45
400,400,1006.94,82.0,0.005,9.9,-4.874568267803266,31104.0,5.5200000000000005,1,5,04:00,1_5_04:00
401,401,1007.07,81.75,0.0058333333333333,9.9,-4.929485896269336,31362.5,5.319999999999999,1,5,04:15,1_5_04:15
402,402,1007.2,81.5,0.0,9.9,-4.9944035247354055,34626.0,5.09,1,5,04:30,1_5_04:30
403,403,1007.35,81.65,0.0066666666666666,9.9,-5.124321153201475,34938.0,5.465,1,5,04:45,1_5_04:45
404,404,1007.47,82.0,0.0,9.9,-5.234238781667544,36639.0,5.0200000000000005,1,5,05:00,1_5_05:00
405,405,1007.65,81.85,0.0,9.9,-5.264156410133614,36381.5,5.1450000000000005,1,5,05:15,1_5_05:15
406,406,1007.83,81.6,0.0,9.8,-5.304074038599684,36156.0,5.4,1,5,05:30,1_5_05:30
407,407,1007.975,81.6,0.0,9.75,-5.3939916670657535,33352.5,5.44,1,5,05:45,1_5_05:45
408,408,1008.15,81.7,0.0,9.7,-5.433909295531823,33998.0,5.2700000000000005,1,5,06:00,1_5_06:00
409,409,1008.345,81.9,0.0,9.65,-5.493826923997893,35777.5,5.205,1,5,06:15,1_5_06:15
410,410,1008.55,82.3,0.0,9.6,-5.583744552463963,35058.0,4.85,1,5,06:30,1_5_06:30
411,411,1008.75,82.25,0.0,9.6,-5.583662180930032,33248.5,4.865,1,5,06:45,1_5_06:45
412,412,1008.91,82.0,0.0,9.6,-5.633579809396101,33865.0,5.14,1,5,07:00,1_5_07:00
413,413,1009.055,82.15,0.0,9.7,-5.718497437862172,34960.0,5.095000000000001,1,5,07:15,1_5_07:15
414,414,1009.26,82.2,0.0,9.7,-5.763415066328241,35647.0,5.08,1,5,07:30,1_5_07:30
415,415,1009.435,82.25,0.0,9.7,-5.778332694794311,35452.0,4.944999999999999,1,5,07:45,1_5_07:45
416,416,1009.57,82.0,0.0,9.8,-5.75325032326038,34847.0,5.029999999999999,1,5,08:00,1_5_08:00
417,417,1009.725,81.7,0.0025,9.75,-5.71316795172645,32707.5,4.7325,1,5,08:15,1_5_08:15
418,418,1009.88,81.4,0.0,9.7,-5.673085580192519,31051.0,4.705,1,5,08:30,1_5_08:30
419,419,1009.99,81.5,0.0,9.7,-5.623003208658589,32200.5,4.8175,1,5,08:45,1_5_08:45
420,420,1010.11,81.9,0.0,9.7,-5.602920837124659,33466.0,4.63,1,5,09:00,1_5_09:00
